Metoda,Parametr_a,Iteracja,x0_start,x1_start,x0_end,x1_end,y_end,f_calls,r
Zewnetrzna,4,1,3.78035,-3.59279,3.11764,2.50604,-0.189199,1355,3.99999
Zewnetrzna,4,2,3.52998,-0.602332,3.35147,2.18341,-0.189195,1190,3.99995
Zewnetrzna,4,3,-2.52128,-0.581524,3.2357,2.35166,-0.189201,1235,4
Zewnetrzna,4,4,-0.132068,2.06635,2.84366,2.81256,-0.189156,815,3.99961
Zewnetrzna,4,5,0.513747,3.41638,1.89092,3.52482,-0.189199,1295,3.99999
Zewnetrzna,4,6,-3.11581,2.68589,3.11162,2.5135,-0.189199,1275,3.99998
Zewnetrzna,4,7,-1.31905,-0.333925,3.38105,2.13723,-0.189189,1115,3.9999
Zewnetrzna,4,8,-0.79568,0.537769,2.82636,2.83051,-0.189202,990,4.00001
Zewnetrzna,4,9,-1.1249,3.2006,2.86503,2.79136,-0.189202,925,4.00001
Zewnetrzna,4,10,0.90552,0.790541,2.7477,2.90692,-0.189202,1020,4.00001
Zewnetrzna,4,11,2.92252,-2.27212,3.31043,2.24518,-0.189198,1285,3.99997
Zewnetrzna,4,12,1.03894,-2.13261,2.44731,3.16396,-0.189201,1145,4
Zewnetrzna,4,13,-1.79292,-1.92428,2.84561,2.81059,-0.189156,820,3.99961
Zewnetrzna,4,14,2.39688,-3.08967,2.02106,3.45185,-0.1892,1310,3.99999
Zewnetrzna,4,15,-0.0482652,3.19185,2.73487,2.919,-0.189201,875,4.00001
Zewnetrzna,4,16,-3.6037,-0.267914,2.75882,2.89637,-0.189202,915,4.00001
Zewnetrzna,4,17,3.59906,3.92629,2.82723,2.82909,-0.189156,770,3.99962
Zewnetrzna,4,18,3.12975,-2.92221,2.29606,3.27537,-0.1892,1255,4
Zewnetrzna,4,19,-0.655239,-1.00231,2.8703,2.78594,-0.189202,865,4.00001
Zewnetrzna,4,20,3.14414,3.85851,2.82566,2.83109,-0.189192,875,3.99993
Zewnetrzna,4,21,-1.58593,-3.97167,2.07016,3.42275,-0.189211,1000,4.00009
Zewnetrzna,4,22,2.5444,1.09502,3.0443,2.59468,-0.189202,1080,4.00001
Zewnetrzna,4,23,-0.305597,-2.25128,2.74616,2.90849,-0.189211,910,4.00009
Zewnetrzna,4,24,-2.36721,2.5695,1.37798,3.75506,-0.189191,1110,3.99991
Zewnetrzna,4,25,-3.05068,2.53831,3.55598,1.83167,-0.189201,1165,4
Zewnetrzna,4,26,-0.639954,3.87185,2.29299,3.27753,-0.189201,1165,4
Zewnetrzna,4,27,-3.73381,-3.60102,2.82565,2.83066,-0.189156,820,3.99962
Zewnetrzna,4,28,-2.26076,-1.52673,2.79135,2.86504,-0.189202,945,4.00001
Zewnetrzna,4,29,-1.52529,-3.86388,1.51951,3.70014,-0.1892,1150,3.99999
Zewnetrzna,4,30,-0.616399,2.42644,3.01812,2.62506,-0.1892,1315,4
Zewnetrzna,4,31,3.32798,-0.220097,2.76185,2.89349,-0.189202,945,4.00001
Zewnetrzna,4,32,-1.84147,2.92704,2.8471,2.80965,-0.189202,955,4.00001
Zewnetrzna,4,33,-0.293812,-2.71172,2.92385,2.7298,-0.189211,940,4.00009
Zewnetrzna,4,34,-3.99517,3.05095,2.54577,3.08529,-0.1892,1515,3.99999
Zewnetrzna,4,35,0.285968,3.14896,1.68643,3.6271,-0.189199,1050,3.99999
Zewnetrzna,4,36,2.90946,2.70003,2.80805,2.84811,-0.189155,815,3.99961
Zewnetrzna,4,37,3.17729,1.45386,3.19271,2.40972,-0.189203,1165,4.00002
Zewnetrzna,4,38,-0.204946,-1.1283,2.19589,3.34327,-0.189191,1200,3.99992
Zewnetrzna,4,39,3.20258,1.42784,3.09783,2.5305,-0.1892,1245,4
Zewnetrzna,4,40,-2.5588,-3.8481,1.43454,3.73383,-0.189192,1270,3.99993
Zewnetrzna,4,41,-0.0338463,0.801246,3.4152,2.08224,-0.189191,1265,3.99991
Zewnetrzna,4,42,-3.97625,0.232344,3.36435,2.16345,-0.189191,1260,3.99992
Zewnetrzna,4,43,1.20023,-2.23701,2.5196,3.1067,-0.1892,1290,3.99999
Zewnetrzna,4,44,2.70561,3.67493,3.3814,2.13679,-0.189197,1090,3.99997
Zewnetrzna,4,45,-2.10089,-1.91079,2.70813,2.94384,-0.189203,1060,4.00002
Zewnetrzna,4,46,2.10137,-2.77291,2.78171,2.8744,-0.189202,950,4.00001
Zewnetrzna,4,47,1.86912,-3.7401,2.17778,3.35505,-0.189187,1150,3.99989
Zewnetrzna,4,48,-3.84587,-2.42469,3.42694,2.0629,-0.189194,1160,3.99994
Zewnetrzna,4,49,-2.45182,-3.84104,2.46543,3.14987,-0.189201,1295,4
Zewnetrzna,4,50,-3.37375,1.83415,2.7398,2.91437,-0.189201,890,4.00001
Zewnetrzna,4,51,3.30792,3.53571,2.85404,2.80249,-0.189193,820,3.99993
Zewnetrzna,4,52,0.534185,2.48521,2.59664,3.0426,-0.1892,1225,3.99999
Zewnetrzna,4,53,0.989566,-3.67076,2.79322,2.86322,-0.189202,960,4.00001
Zewnetrzna,4,54,-2.64309,0.192143,3.18492,2.41996,-0.1892,1195,3.99999
Zewnetrzna,4,55,1.75708,-1.20189,2.88964,2.76587,-0.189201,895,4.00001
Zewnetrzna,4,56,0.344042,-2.27676,2.0027,3.46252,-0.189199,1360,3.99998
Zewnetrzna,4,57,3.59935,0.367789,3.56624,1.81158,-0.189199,1400,3.99999
Zewnetrzna,4,58,1.95558,0.79958,3.42666,2.06338,-0.189194,1150,3.99994
Zewnetrzna,4,59,2.13078,0.661194,3.45895,2.00888,-0.189199,1315,3.99999
Zewnetrzna,4,60,0.474514,-3.97011,2.05459,3.43204,-0.189204,1070,4.00003
Zewnetrzna,4,61,2.75041,-1.42411,2.81368,2.84255,-0.189156,840,3.99961
Zewnetrzna,4,62,-2.74302,0.619526,3.343,2.1964,-0.189198,1190,3.99998
Zewnetrzna,4,63,-1.16421,-2.58889,2.06503,3.42568,-0.189195,1070,3.99995
Zewnetrzna,4,64,2.19483,0.383973,3.31261,2.24183,-0.189189,1065,3.9999
Zewnetrzna,4,65,-2.42994,2.82108,2.87486,2.78124,-0.189202,895,4.00001
Zewnetrzna,4,66,-1.78188,-3.12202,2.25075,3.30668,-0.1892,1045,4
Zewnetrzna,4,67,2.35679,2.75231,2.78952,2.86682,-0.189202,930,4.00001
Zewnetrzna,4,68,3.36319,-0.653639,2.82216,2.8347,-0.189202,920,4.00001
Zewnetrzna,4,69,3.08155,-3.2799,1.40853,3.74371,-0.189191,1110,3.99992
Zewnetrzna,4,70,3.5385,0.838629,3.51261,1.91352,-0.1892,1215,4
Zewnetrzna,4,71,-0.481792,-0.117455,2.80962,2.84657,-0.189155,805,3.99961
Zewnetrzna,4,72,2.56187,-0.882439,2.86861,2.78768,-0.189202,955,4.00001
Zewnetrzna,4,73,-3.74967,0.517447,2.84647,2.81029,-0.189202,930,4.00001
Zewnetrzna,4,74,3.91714,2.38111,2.73178,2.92157,-0.189174,970,3.99977
Zewnetrzna,4,75,-2.82136,0.391655,3.4285,2.06047,-0.189202,895,4.00001
Zewnetrzna,4,76,2.411,3.92905,2.82795,2.82837,-0.189156,780,3.99962
Zewnetrzna,4,77,2.96754,3.66798,2.81783,2.83901,-0.189202,970,4.00001
Zewnetrzna,4,78,0.548577,-2.19667,1.8284,3.55766,-0.189201,1200,4
Zewnetrzna,4,79,-2.92091,-1.25659,3.41202,2.08754,-0.189196,1095,3.99996
Zewnetrzna,4,80,2.18731,-1.35085,2.93413,2.71874,-0.18921,875,4.00008
Zewnetrzna,4,81,-2.43551,-3.59457,2.78524,2.87109,-0.189211,995,4.00009
Zewnetrzna,4,82,-0.472866,3.92129,2.04517,3.43755,-0.189193,1320,3.99993
Zewnetrzna,4,83,3.15774,-1.10967,2.84069,2.81613,-0.189202,915,4.00001
Zewnetrzna,4,84,-0.732352,2.23928,2.7431,2.91126,-0.189201,910,4.00001
Zewnetrzna,4,85,-0.38957,-1.19385,2.70799,2.94397,-0.189203,1110,4.00002
Zewnetrzna,4,86,-0.922086,3.12864,2.73745,2.91658,-0.189201,935,4.00001
Zewnetrzna,4,87,2.6887,-2.36022,3.11073,2.5146,-0.189198,1235,3.99998
Zewnetrzna,4,88,-1.7538,2.93903,2.75699,2.89823,-0.189211,915,4.00009
Zewnetrzna,4,89,2.15723,-1.83666,3.41216,2.08729,-0.189195,1160,3.99995
Zewnetrzna,4,90,1.32014,3.33587,2.10451,3.40153,-0.189192,1085,3.99993
Zewnetrzna,4,91,2.555,-0.268854,2.7496,2.90513,-0.189202,945,4.00001
Zewnetrzna,4,92,3.26492,1.52254,3.11453,2.50989,-0.189198,1240,3.99998
Zewnetrzna,4,93,-0.600873,-0.186506,2.83585,2.82101,-0.189202,950,4.00001
Zewnetrzna,4,94,3.32587,0.478215,3.43961,2.04187,-0.189203,1080,4.00002
Zewnetrzna,4,95,2.5569,1.51318,2.81705,2.83921,-0.189156,825,3.99961
Zewnetrzna,4,96,3.12737,-3.8786,2.51633,3.10934,-0.189199,1465,3.99999
Zewnetrzna,4,97,1.91861,-1.3455,2.81406,2.84218,-0.189156,885,3.99961
Zewnetrzna,4,98,-3.95732,1.07634,3.73818,1.42351,-0.189206,1005,4.00005
Zewnetrzna,4,99,1.54483,-0.689669,2.71382,2.9387,-0.189212,930,4.00009
Zewnetrzna,4,100,-0.68437,-2.84474,1.8285,3.55762,-0.189201,1155,4
Wewnetrzna,4,1,1.10739,2.80174,2.6072,3.03339,-0.189186,2470,3.99987
Wewnetrzna,4,2,1.01349,1.94915,2.72169,2.93121,-0.189194,2530,3.99994
Wewnetrzna,4,3,2.75987,1.39987,2.69924,2.9518,-0.189187,2935,3.99988
Wewnetrzna,4,4,3.07203,2.21835,2.68171,2.96774,-0.189187,2935,3.99988
Wewnetrzna,4,5,2.79811,2.79655,2.71229,2.93991,-0.189195,3210,3.99995
Wewnetrzna,4,6,1.28992,1.07394,2.70021,2.95091,-0.189187,2400,3.99988
Wewnetrzna,4,7,1.22766,1.03729,2.66485,2.9829,-0.189188,2650,3.99989
Wewnetrzna,4,8,3.10336,2.42513,2.73925,2.9148,-0.189194,2775,3.99995
Wewnetrzna,4,9,1.22771,2.49983,2.61349,3.02799,-0.189187,2405,3.99988
Wewnetrzna,4,10,1.98889,2.47025,2.68793,2.9621,-0.189186,2395,3.99988
Wewnetrzna,4,11,2.93276,1.28305,2.65065,2.99552,-0.189187,2765,3.99988
Wewnetrzna,4,12,1.86823,3.03915,2.62728,3.01604,-0.189188,2475,3.99989
Wewnetrzna,4,13,3.08379,1.88071,2.71623,2.93627,-0.189195,2715,3.99995
Wewnetrzna,4,14,1.20262,2.74817,2.68604,2.96382,-0.189186,2880,3.99988
Wewnetrzna,4,15,1.8878,3.27365,2.70931,2.94265,-0.189194,3180,3.99994
Wewnetrzna,4,16,2.0712,1.25644,2.69856,2.95243,-0.189187,2460,3.99988
Wewnetrzna,4,17,1.29274,2.511,2.65144,2.99482,-0.189187,2680,3.99988
Wewnetrzna,4,18,1.98372,3.39509,2.76106,2.89415,-0.189194,2710,3.99994
Wewnetrzna,4,19,1.71944,3.35603,2.59438,3.04437,-0.189186,2455,3.99987
Wewnetrzna,4,20,1.46242,1.94616,2.6249,3.01812,-0.189188,2345,3.99989
Wewnetrzna,4,21,1.85686,2.45032,2.68623,2.96365,-0.189186,2815,3.99988
Wewnetrzna,4,22,2.73236,1.28463,2.69187,2.95853,-0.189187,2965,3.99988
Wewnetrzna,4,23,2.82877,1.81715,2.67925,2.96996,-0.189187,2740,3.99988
Wewnetrzna,4,24,2.16434,2.81708,2.64766,2.99815,-0.189187,2620,3.99988
Wewnetrzna,4,25,2.30508,2.36597,2.72145,2.93143,-0.189194,3365,3.99995
Wewnetrzna,4,26,1.56625,3.19188,2.65111,2.99511,-0.189187,2860,3.99988
Wewnetrzna,4,27,1.64062,1.53277,2.67805,2.97104,-0.189187,2745,3.99988
Wewnetrzna,4,28,2.87779,2.71082,2.71525,2.9371,-0.189189,2680,3.9999
Wewnetrzna,4,29,1.78822,2.63664,2.65707,2.98983,-0.189188,2750,3.99989
Wewnetrzna,4,30,1.00968,2.07995,2.6512,2.99503,-0.189187,2360,3.99988
Wewnetrzna,4,31,1.14863,1.9924,2.66125,2.98611,-0.189188,2475,3.99989
Wewnetrzna,4,32,1.47605,1.08476,2.60449,3.03574,-0.189187,2375,3.99988
Wewnetrzna,4,33,2.70648,2.19449,2.57658,3.05947,-0.189188,2350,3.99989
Wewnetrzna,4,34,3.13965,1.29765,2.68604,2.96382,-0.189186,2815,3.99988
Wewnetrzna,4,35,1.61922,2.55605,2.61851,3.02365,-0.189187,2725,3.99988
Wewnetrzna,4,36,1.08727,3.35058,2.68762,2.96239,-0.189187,2920,3.99988
Wewnetrzna,4,37,1.16873,1.00503,2.65843,2.98863,-0.189188,2780,3.99989
Wewnetrzna,4,38,1.73312,2.47281,2.65192,2.99439,-0.189187,2465,3.99988
Wewnetrzna,4,39,2.37,2.29837,2.70033,2.9508,-0.189187,2460,3.99988
Wewnetrzna,4,40,1.66568,3.00961,2.54871,3.08271,-0.189186,2215,3.99987
Wewnetrzna,4,41,2.18011,1.73011,2.68814,2.96191,-0.189186,2945,3.99988
Wewnetrzna,4,42,1.69831,2.32774,2.62306,3.01973,-0.189189,2395,3.9999
Wewnetrzna,4,43,2.72152,2.17336,2.75691,2.8981,-0.189194,3140,3.99994
Wewnetrzna,4,44,2.4115,1.429,2.59355,3.04507,-0.189185,2440,3.99987
Wewnetrzna,4,45,3.36685,1.8523,2.65267,2.99373,-0.189187,2705,3.99988
Wewnetrzna,4,46,2.14894,1.21611,2.69004,2.96019,-0.189186,2900,3.99988
Wewnetrzna,4,47,1.06455,2.23521,2.71827,2.93431,-0.189188,2530,3.9999
Wewnetrzna,4,48,1.15125,3.73342,2.68592,2.96393,-0.189187,3070,3.99988
Wewnetrzna,4,49,2.90726,1.88337,2.54629,3.08471,-0.189187,2160,3.99988
Wewnetrzna,4,50,2.20722,1.27826,2.68348,2.96615,-0.189187,2310,3.99988
Wewnetrzna,4,51,3.28687,2.01188,2.7009,2.95028,-0.189187,2850,3.99988
Wewnetrzna,4,52,2.41537,1.0093,2.6372,3.00734,-0.189185,2700,3.99986
Wewnetrzna,4,53,1.63024,3.59448,2.65115,2.99508,-0.189187,2390,3.99988
Wewnetrzna,4,54,1.73842,2.32755,2.67968,2.96958,-0.189187,2755,3.99988
Wewnetrzna,4,55,1.92323,3.45894,2.60436,3.03586,-0.189187,2280,3.99989
Wewnetrzna,4,56,1.18703,3.48383,2.69544,2.95528,-0.189187,3030,3.99988
Wewnetrzna,4,57,1.37626,2.33497,2.61007,3.03092,-0.189185,2550,3.99987
Wewnetrzna,4,58,3.69894,1.43981,2.67158,2.97687,-0.189187,2560,3.99988
Wewnetrzna,4,59,3.00004,2.2503,2.68364,2.96599,-0.189187,2730,3.99988
Wewnetrzna,4,60,1.60381,1.20826,2.68764,2.96237,-0.189186,2885,3.99988
Wewnetrzna,4,61,3.07917,1.81542,2.7128,2.93944,-0.189195,2650,3.99995
Wewnetrzna,4,62,1.79642,1.49554,2.68041,2.96891,-0.189187,2875,3.99988
Wewnetrzna,4,63,1.82373,2.42566,2.72082,2.93202,-0.189194,2715,3.99995
Wewnetrzna,4,64,1.09102,2.56114,2.6551,2.99156,-0.189186,2865,3.99987
Wewnetrzna,4,65,2.02108,3.25313,2.67867,2.97049,-0.189187,2810,3.99988
Wewnetrzna,4,66,1.34798,1.90901,2.60408,3.03609,-0.189187,2435,3.99989
Wewnetrzna,4,67,2.12189,1.53401,2.66417,2.98351,-0.189188,2825,3.99989
Wewnetrzna,4,68,1.39384,2.49714,2.72298,2.93001,-0.189194,2645,3.99995
Wewnetrzna,4,69,2.86798,1.09377,2.68604,2.96382,-0.189186,2905,3.99988
Wewnetrzna,4,70,2.93595,2.43817,2.65562,2.9911,-0.189185,2560,3.99987
Wewnetrzna,4,71,2.1586,2.35944,2.68019,2.96911,-0.189187,2775,3.99988
Wewnetrzna,4,72,2.56671,2.05684,2.68511,2.96466,-0.189187,3130,3.99988
Wewnetrzna,4,73,2.54595,1.64687,2.67186,2.97661,-0.189187,2555,3.99988
Wewnetrzna,4,74,1.76804,2.23144,2.75636,2.89864,-0.189195,3120,3.99995
Wewnetrzna,4,75,2.25613,1.52125,2.74858,2.90601,-0.189195,3385,3.99995
Wewnetrzna,4,76,1.18622,1.89627,2.6812,2.9682,-0.189187,2840,3.99988
Wewnetrzna,4,77,1.12569,1.57906,2.6868,2.96313,-0.189186,2815,3.99988
Wewnetrzna,4,78,1.67183,2.32936,2.5504,3.08132,-0.189187,2300,3.99989
Wewnetrzna,4,79,1.43184,1.03123,2.67164,2.97681,-0.189187,2760,3.99988
Wewnetrzna,4,80,2.38968,3.13662,2.68128,2.96813,-0.189187,2930,3.99988
Wewnetrzna,4,81,1.19446,2.89681,2.64776,2.99807,-0.189187,2640,3.99988
Wewnetrzna,4,82,1.60326,3.06472,2.65825,2.98878,-0.189187,2790,3.99989
Wewnetrzna,4,83,2.23918,2.74367,2.68495,2.9648,-0.189187,2850,3.99988
Wewnetrzna,4,84,1.19812,2.93516,2.68787,2.96216,-0.189187,3025,3.99988
Wewnetrzna,4,85,1.05734,3.58953,2.69726,2.95362,-0.189187,2445,3.99988
Wewnetrzna,4,86,1.92883,1.72817,2.62617,3.01701,-0.189188,2670,3.99989
Wewnetrzna,4,87,1.91989,2.35966,2.71933,2.93333,-0.189189,2530,3.9999
Wewnetrzna,4,88,1.7584,1.52823,2.6977,2.95321,-0.189187,2925,3.99988
Wewnetrzna,4,89,3.66385,1.30096,2.64803,2.99783,-0.189187,2545,3.99988
Wewnetrzna,4,90,2.92304,1.43695,2.69817,2.95279,-0.189187,2725,3.99988
Wewnetrzna,4,91,2.45039,1.68375,2.65825,2.98878,-0.189187,2725,3.99989
Wewnetrzna,4,92,1.6996,2.96965,2.68188,2.96759,-0.189187,2850,3.99988
Wewnetrzna,4,93,2.05916,3.31874,2.69703,2.95382,-0.189186,2745,3.99988
Wewnetrzna,4,94,1.25443,2.97804,2.68486,2.96489,-0.189187,2835,3.99988
Wewnetrzna,4,95,1.6794,2.01184,2.68569,2.96413,-0.189186,2440,3.99988
Wewnetrzna,4,96,3.50527,1.62851,2.61035,3.03068,-0.189185,2500,3.99987
Wewnetrzna,4,97,1.15992,3.17012,2.69764,2.95327,-0.189187,3000,3.99988
Wewnetrzna,4,98,1.92847,3.26238,2.66521,2.98258,-0.189188,2700,3.99989
Wewnetrzna,4,99,3.02844,1.12623,2.66367,2.98395,-0.189188,2555,3.99989
Wewnetrzna,4,100,2.9691,1.95247,2.64424,3.00114,-0.189184,2605,3.99986
Zewnetrzna,4.4934,1,-2.81121,-3.23594,3.1811,3.17352,-0.217234,480,4.4934
Zewnetrzna,4.4934,2,0.405349,-4.48037,2.18597,3.92584,-0.217234,345,4.4934
Zewnetrzna,4.4934,3,1.03412,2.49946,1.33005,4.29204,-0.217234,580,4.4934
Zewnetrzna,4.4934,4,1.42084,2.96544,2.03884,4.00422,-0.217234,285,4.4934
Zewnetrzna,4.4934,5,2.47443,-3.7575,1.25853,4.31355,-0.217234,705,4.4934
Zewnetrzna,4.4934,6,1.33402,0.885493,4.1673,1.68055,-0.217234,300,4.4934
Zewnetrzna,4.4934,7,0.64186,-3.48637,2.41669,3.78817,-0.217234,550,4.4934
Zewnetrzna,4.4934,8,-0.534574,3.81379,2.23075,3.90056,-0.217234,505,4.4934
Zewnetrzna,4.4934,9,3.46127,0.22512,4.31851,1.24142,-0.217234,475,4.4934
Zewnetrzna,4.4934,10,0.753376,-3.49195,2.50879,3.72782,-0.217234,395,4.4934
Zewnetrzna,4.4934,11,3.25521,-0.726625,4.17752,1.655,-0.217234,350,4.4934
Zewnetrzna,4.4934,12,-1.61093,3.73158,1.69255,4.16244,-0.217234,390,4.4934
Zewnetrzna,4.4934,13,-3.21127,1.16924,3.25403,3.0987,-0.217234,520,4.4934
Zewnetrzna,4.4934,14,1.5235,2.86617,1.83383,4.10216,-0.217234,285,4.4934
Zewnetrzna,4.4934,15,1.54463,-1.56372,2.54658,3.7021,-0.217234,395,4.4934
Zewnetrzna,4.4934,16,-3.26849,3.22682,3.98855,2.06932,-0.217234,360,4.4934
Zewnetrzna,4.4934,17,-0.306252,1.63026,3.87627,2.27271,-0.217234,315,4.4934
